Age_old_vs_young.baseMean	Age_old_vs_young.log2FoldChange	Age_old_vs_young.lfcSE	Age_old_vs_young.stat	Age_old_vs_young.pvalue	Age_old_vs_young.padj	Regime_Sel_vs_Cont.baseMean	Regime_Sel_vs_Cont.log2FoldChange	Regime_Sel_vs_Cont.lfcSE	Regime_Sel_vs_Cont.stat	Regime_Sel_vs_Cont.pvalue	Regime_Sel_vs_Cont.padj	Ageold.RegimeSel.baseMean	Ageold.RegimeSel.log2FoldChange	Ageold.RegimeSel.lfcSE	Ageold.RegimeSel.stat	Ageold.RegimeSel.pvalue	Ageold.RegimeSel.padj
GYPSY3	213.342186244308	0.917704490272379	0.172954516603831	5.30604524410582	1.12029162117426e-07	6.36609403600556e-07	213.342186244308	-0.447967450376601	0.176502265629321	-2.53802662973967	0.0111479501421958	0.0583980287948962	213.342186244308	0.196561698868647	0.245564915532501	0.800446995623981	0.423451861762596	0.629723561776296
STALKER	242.464853966653	0.915624788084147	0.179352123427879	5.10517952385625	3.30480620878928e-07	1.72476829889623e-06	242.464853966653	0.0801676936819203	0.180205350496242	0.44486855390896	0.656414748930072	0.80573961332452	242.464853966653	-0.225416886684447	0.252601317433072	-0.892382070589052	0.372188177914607	0.583786492213181
DOC5	183.875208424231	1.5387269766733	0.191718349371788	8.02597655214178	1.00721460695628e-15	2.18627703078125e-14	183.875208424231	-0.383681773400514	0.198274704896726	-1.93510197682735	0.0529777829959292	0.17378644376709	183.875208424231	-0.16182013897224	0.27288365969816	-0.593000471890592	0.553180836448315	0.739635675771603
JOCKEY2	184.127329015861	0.269075002358584	0.131898400486745	2.04001717508033	0.0413486151210928	0.0752514404225033	184.127329015861	-0.142179124567937	0.130748524090506	-1.08742431745936	0.276849329087315	0.493962153619761	184.127329015861	0.133953127127896	0.185057950914896	0.723844214559027	0.469161381344495	0.671967539746418
FB	184.672335002908	0.648374780889161	0.46630297263402	1.3904581762082	0.164389791133615	0.243632885972908	184.672335002908	-0.692831537956811	0.467729646086953	-1.48126496524877	0.138535980516414	0.323085905196172	184.672335002908	0.0578939505022463	0.660547343870127	0.0876454216938446	0.930158499771224	0.963684668380275
DMAURA	189.099696277553	0.456186480288989	0.252957323095739	1.80341282357867	0.0713234051697262	0.120063609533477	189.099696277553	-0.273307722528131	0.253417352271883	-1.07848858840143	0.28081577169255	0.498007300996894	189.099696277553	0.197686053213556	0.357479850940915	0.552999148604408	0.580263993164597	0.758620750095246
FW2	205.392833394888	0.392241110282191	0.143128112457281	2.74048964628987	0.00613477148135871	0.0139337573428312	205.392833394888	-0.192539839209989	0.143101455475426	-1.34547785394855	0.178470968333658	0.377764020514381	205.392833394888	0.0359816309114128	0.201916832479303	0.178200254379986	0.858565709954559	0.930771125578352
MARINER2	159.829384728115	0.318516621737963	0.131867666150953	2.41542624537958	0.015716805162488	0.0322364475882231	159.829384728115	-0.101534689613104	0.13063926685878	-0.777214171929349	0.437032422326628	0.64236127502796	159.829384728115	0.0260428651705363	0.184929798972977	0.140825682584243	0.888007653482099	0.944319917133252
G2	107.529898497117	1.06662966231645	0.212338473821448	5.02325199536547	5.0803815132722e-07	2.566784036775e-06	107.529898497117	-0.694056976560157	0.220759886056417	-3.14394516575708	0.0016668667074455	0.0143144988729953	107.529898497117	-0.171185919225986	0.305784514724402	-0.559825337722785	0.575598579192174	0.755671029015942
DOC4	162.365820886794	0.313936339178585	0.275763889286722	1.13842439628552	0.254943311790153	0.349661198271221	162.365820886794	-0.393275467242884	0.276184100599924	-1.42396128665124	0.154457679003062	0.3456491424184	162.365820886794	0.33403287606457	0.389941710993481	0.856622583958847	0.391653500360549	0.601798765607768
HEL	145.306402946146	0.661035658485693	0.202698940773828	3.26116977208716	0.00110953587056746	0.00297366288341502	145.306402946146	-0.185738105817746	0.204061109890406	-0.910208250447618	0.362712693884604	0.577645100401954	145.306402946146	0.0131652819338346	0.286285459659906	0.0459865546419101	0.963320966413896	0.98217303302805
FROGGER	125.767513606419	-0.0620569922469853	0.141510535631348	-0.438532664512353	0.661000196811361	0.740034633807646	125.767513606419	-0.323334906963354	0.138547035140478	-2.33375551223823	0.0196085275027288	0.0875703477752127	125.767513606419	0.287014260965371	0.19903389806779	1.44203707886792	0.149291913730485	0.331811167973648
BS3	111.393048184685	0.883884884582193	0.178874779395043	4.9413611442122	7.75790573234612e-07	3.80943656067573e-06	111.393048184685	-0.0256149241447836	0.181344792603317	-0.141249846643322	0.887672568852139	0.945236740756094	111.393048184685	-0.167312452129506	0.251602452589776	-0.664987365613244	0.50605857413104	0.703656368784097
TC3	120.67173730659	0.600878627314576	0.135025561190453	4.45011020148282	8.58262376889881e-06	3.5403190977789e-05	120.67173730659	-0.259724173525185	0.137640530985108	-1.8869745100975	0.059163754176931	0.186575131391449	120.67173730659	-0.0029295633551603	0.191342724496083	-0.015310555250405	0.987784421598851	0.994730068964625
G6_DM	90.1918606825879	1.72916068257456	0.723575890439889	2.3897433640628	NA	NA	90.1918606825879	0.919964089950616	0.724198824548583	1.27031977789257	NA	NA	90.1918606825879	-0.0188231229101927	1.0184243723489	-0.0184825927395855	NA	NA
HOPPER2	104.758470951855	0.860636637018642	0.225578383834401	3.81524427291952	0.000136048284512956	0.000441743956343549	104.758470951855	0.1876583105312	0.226121882128556	0.829898941069805	0.406595923656283	0.615280257847352	104.758470951855	-0.0920909002896166	0.315599353451575	-0.291796859792194	0.770441946333329	0.881978803979433
TRANSIB4	84.6973878101718	0.39050462017547	0.143170223655549	2.72755472614878	0.00638056726625654	0.0144256942847564	84.6973878101718	-0.260432308082485	0.144027425610089	-1.80821331061993	0.0705733077730462	0.20988338483839	84.6973878101718	-0.0125156519164057	0.202904884777533	-0.0616823588556183	0.950815788808809	0.975004544934061
RT1C	68.0756404224255	0.316119028228036	0.174571262234627	1.8108308560155	0.0701670383685844	0.11834049823743	68.0756404224255	-0.388225995672573	0.176142196789455	-2.20404878983441	0.0275209130282217	0.111780719350046	68.0756404224255	0.0891963082006612	0.248613370692628	0.358775185550815	0.719763277523612	0.851240490076695
DMTOM1_LTR	59.4910628411509	0.593330758136603	0.147689228727613	4.01742742682271	5.8836946946829e-05	0.000205407001991136	59.4910628411509	-0.0499798158747428	0.148734032213309	-0.336034834334778	0.736844598292544	0.857856490485351	59.4910628411509	-0.351143975601698	0.208507595710844	-1.68408241630037	0.0921657420765725	NA
GYPSY8	75.7230226414784	0.51432568403516	0.166111153524045	3.09627423037978	0.00195969032126066	0.0049676473348275	75.7230226414784	-0.106268642261088	0.166553469203192	-0.638045204158682	0.523444254598657	0.709987951998038	75.7230226414784	0.00657712670029126	0.232728336155738	0.0282609621541313	0.977454015842278	0.989524916846753
GYPSY5	75.2212931778273	1.38325006051267	0.250833350716721	5.51461779926884	3.49538723567138e-08	2.17559477380134e-07	75.2212931778273	0.376488105963955	0.254176733867078	1.4812060106211	0.138551685019434	0.323085905196172	75.2212931778273	-0.48861718011965	0.349793491942041	-1.39687327344733	0.162451682933147	0.350972826000058
INE1	70.103112214889	0.524687575557143	0.150142603414462	3.49459489595211	0.000474781792838701	0.00137192129130896	70.103112214889	0.0413818093709208	0.148744787635995	0.278206786460239	0.780853625591089	0.886164813085931	70.103112214889	-0.195876226841208	0.208706345550119	-0.938525497750951	0.347974419798341	0.559432356355321
DMZAM	71.7165350450491	1.55951003439853	0.181831612443371	8.57667164384972	9.76578947109023e-18	2.78418701530805e-16	71.7165350450491	-0.522634136421963	0.200738975833957	-2.60355087620984	0.00922635728304207	0.0510619301455114	71.7165350450491	-0.365420734060305	0.265786705774849	-1.37486460428859	0.169173424602021	0.360281406492234
LOOPER1_DM	61.6156796659417	0.769544758559306	0.236622316482898	3.25220701917575	0.00114512584032487	0.00306107109375926	61.6156796659417	-0.410678016917915	0.242963406713587	-1.69028753124965	0.0909729593705283	0.248194131757465	61.6156796659417	-0.0960913379005576	0.337957460638053	-0.284329683739309	0.776157740113833	NA
S2	60.9300038778606	0.357416532233198	0.172428666057068	2.0728370775362	0.0381874445244039	0.0702440941994503	60.9300038778606	-0.201728181686932	0.172075675527029	-1.17232247422004	0.241067611827625	0.453993434272326	60.9300038778606	-0.0637676998158995	0.243633342858919	-0.261736341453171	0.793524720505633	NA
GYPSY11	71.9136314182692	0.805860260179765	0.17405318357118	4.62996564409408	3.65726408058744e-06	1.5918384772635e-05	71.9136314182692	-0.250929371340706	0.179502246112701	-1.39791772401087	0.162137775592042	0.356276778544156	71.9136314182692	-0.456004159286746	0.249991453465718	-1.82407899536165	0.0681401305239324	0.200531252024388
G3	57.5264511287937	0.483339048216098	0.190832613298512	2.53279059518003	0.0113158530965101	0.0240241777950837	57.5264511287937	-0.409336718257762	0.19520763176864	-2.09692989228468	0.0359997819252269	0.133154380116794	57.5264511287937	0.0531714232153077	0.272698593796336	0.19498238870648	0.845406734788392	NA
TRANSIB1	61.3598914506754	0.778808681982543	0.232109419601365	3.35535146880339	0.000792642087661345	0.00218885116772405	61.3598914506754	-0.258874920842251	0.237145080772138	-1.0916309965164	0.274995326168507	0.492081795905242	61.3598914506754	0.0495293156926882	0.328497942111141	0.150775117111482	0.880153115511206	NA
DMREPG	25.6536467055499	1.52994947124963	0.591997657863124	2.58438433147208	0.00975530201065048	0.0210485949950634	25.6536467055499	0.267472696337642	0.600222001980335	0.445622945268849	0.655869633256148	0.80551417895361	25.6536467055499	0.201087379752552	0.828282356162391	0.242776365156723	0.808178645758739	NA
GYPSY9	47.3544264486682	0.355722927030192	0.215340717960856	1.65190740700908	0.098553427891645	0.158884461282216	47.3544264486682	0.0465124706423846	0.21130831763701	0.220116610470037	0.825780338757988	0.911843167027257	47.3544264486682	-0.214206217233285	0.300768609709463	-0.712196054768497	0.476343379660786	NA
R1-2	51.111958158964	0.342817082792734	0.205337999992601	1.66952577119231	0.0950132273818228	0.154158702017031	51.111958158964	-0.4744026624938	0.208997283507371	-2.26989870170762	0.0232137299148292	0.0985317368720806	51.111958158964	0.373032848333085	0.29169962218932	1.27882527078139	0.200958592812641	NA
FW3	37.3823625197672	0.474184726636787	0.193410962124708	2.45169519569961	0.01421850457941	0.0294952685249105	37.3823625197672	-0.203197790783402	0.195474879073844	-1.03950846137442	0.298568324933931	0.517043943354484	37.3823625197672	0.000105059354739613	0.272651827661661	0.000385324227021076	0.999692555755964	NA
AF541951	39.0826268571605	0.384618412309564	0.234376788684557	1.64102603533498	0.100792010860033	0.161884681947088	39.0826268571605	-0.658739766427251	0.242255934080086	-2.71918939335242	0.00654421253115014	0.0398101300063733	39.0826268571605	0.0893218535463505	0.339986863866475	0.262721484384851	0.792765256182135	NA
OSV	35.5975869129391	-0.0768657651944975	0.21901862661941	-0.35095537937085	0.725621823846523	0.793773165888232	35.5975869129391	-0.248936134818148	0.210646726868131	-1.18177072352037	0.237296687322711	0.449800681342779	35.5975869129391	0.114380791881418	0.307650181463102	0.371788475265816	0.71005034501304	NA
INVADER5	19.9948157048751	0.412060088163908	0.303177259123069	1.35913916946073	0.174102492844886	0.254975293738114	19.9948157048751	-0.283904413130679	0.306136659225607	-0.927378033878183	0.353730291471396	0.569846714128197	19.9948157048751	0.184168514777628	0.42746140238343	0.430842442734584	0.666582936486142	NA
Q	19.5519847119	0.71233425953921	0.267033662838709	2.66758225149114	0.00763991860885498	0.0169072081626945	19.5519847119	-0.211299637528789	0.277015283344468	-0.762772490303497	0.445599090056183	0.648889722624834	19.5519847119	-0.0846158617112904	0.378702985106891	-0.22343595123077	0.823196226447868	NA
STALKER3	7.86733627118541	1.9688501840014	0.426601479400594	4.61519774091682	3.92721216346005e-06	1.69992728512866e-05	7.86733627118541	-0.300149093346481	0.511645035258564	-0.586635406703004	0.55744859781343	0.735811250999595	7.86733627118541	-0.348808893284262	0.622377764701157	-0.5604456217226	0.575175520807012	NA
BS4	7.44083091752356	-0.322337351788915	0.394112450603112	-0.817881676398806	0.413424754180213	0.517496947027113	7.44083091752356	-0.502340176740688	0.371420812185633	-1.35248257571959	0.176220989129385	0.374721826598126	7.44083091752356	0.34157105273664	0.559976146665861	0.609974290459297	0.541878838454159	NA
